Results for Traffic Rate: 500
Max Delay,Max Target Delay,Max Merge Delay,Min Delay,Min Target Delay,Min Merge Delay,Average Delay,Average Target Delay,Average Merge Delay,Std Dev Delay,Std Dev Target Delay,Std Dev Merge Delay,Throughput,Throughput Target,Throughput Merge,Completed Vehicles,Completed Target Vehicles,Completed Merge Vehicles
4.3999999999820005,4.3999999999820005,2.8799999999819974,0.0,0.0,0.0,0.2783636363629549,0.45571428571257744,0.09444444444482797,0.7054315600716087,0.8622413838795682,0.4198309477498885,0.21744287182744626,0.11069818929397264,0.10795465904326874,220.0,112.0,108.0
4.059999999982345,4.059999999982345,2.4399999999819535,0.0,0.0,0.0,0.2992274678096993,0.4476799999972872,0.12740740740739837,0.7210372266096887,0.8552736507055143,0.46899887539997376,0.22962451956257546,0.123189119937004,0.10648157277233386,233.0,125.0,108.0
4.159999999982201,4.159999999982201,1.9199999999822843,0.0,0.0,0.0,0.20687499999949438,0.26102564102399856,0.1476635514026066,0.5776654544188112,0.6836295600742017,0.42525545799770575,0.2209508778853222,0.11540737818117276,0.10657795131286746,224.0,117.0,107.0
3.439999999982856,3.439999999982856,1.839999999982357,0.0,0.0,0.0,0.20299145299066634,0.26881889763616784,0.12485981308432335,0.5515320774005776,0.6516878318558883,0.38717612810888685,0.23043743722071375,0.12506647233773782,0.1054935520764155,234.0,127.0,107.0
2.6399999999822157,2.579999999983638,2.6399999999822157,0.0,0.0,0.0,0.21821428571348292,0.24053571428435136,0.19589285714261456,0.563199112029855,0.569344609559543,0.5560905526989642,0.22065921941814895,0.11032960970907447,0.11076168436882626,224.0,112.0,112.0
3.520000000010068,3.520000000010068,2.0399999999823173,0.0,0.0,0.0,0.2767826086952635,0.410655737703692,0.12555555555611272,0.66952942309505,0.8102425640674669,0.41223719649191864,0.227223330896587,0.12052715812775484,0.10687778327567267,230.0,122.0,108.0
3.39999999998291,3.39999999998291,1.8000000000021608,0.0,0.0,0.0,0.24927038626543688,0.39355371900659336,0.09339285714329464,0.6706987451272319,0.8492610881630196,0.33140812552226334,0.23223362902436415,0.12158360128624879,0.11163161566836388,233.0,121.0,112.0
3.339999999982947,3.339999999982947,3.039999999981852,0.0,0.0,0.0,0.2676724137917493,0.3842201834836641,0.16439024390216617,0.6828399844804492,0.8229197220521163,0.5066037824781602,0.2296574935657735,0.10789942585633325,0.12196573060454992,232.0,109.0,123.0
4.620000000010631,4.620000000010631,3.319999999981011,0.0,0.0,0.0,0.32320346320243865,0.42140350877042615,0.2275213675208099,0.748584897127355,0.8579319046193277,0.608822467182886,0.22782862553272845,0.11339898537756968,0.11539371942566765,231.0,114.0,117.0
3.939999999982401,3.939999999982401,2.2799999999963987,0.0,0.0,0.0,0.28878431372369845,0.4339999999974272,0.1597037037026061,0.7234891577048425,0.9143726446719173,0.45839646553259195,0.25133552800189146,0.11827554258912538,0.13387810150943488,255.0,120.0,135.0
4.599999999981801,4.599999999981801,3.059999999999846,0.0,0.0,0.0,0.30045454545389594,0.4535820895505381,0.14261538461581874,0.7480640302700601,0.9198753995605322,0.4638195170297525,0.26001654650766726,0.1319780955758614,0.1297249830360442,264.0,134.0,130.0
2.6799999999836004,2.6799999999836004,2.059999999982459,0.0,0.0,0.0,0.2139914163076737,0.2710714285697761,0.1611570247923392,0.5617125407732162,0.6577061832328466,0.4487359474636162,0.2301370945440176,0.11062383943746769,0.12035729206047222,233.0,112.0,121.0
4.599999999981801,4.599999999981801,2.9599999999813384,0.0,0.0,0.0,0.3497637795264096,0.49636363636152897,0.2163909774433308,0.8133506711570858,0.9843066108292459,0.5870319615018906,0.252209313871669,0.12014695660815729,0.13253612356759595,254.0,121.0,133.0
2.599999999983673,2.599999999983673,2.299999999982081,0.0,0.0,0.0,0.21635514018594051,0.2942857142841437,0.14128440366932268,0.5692886075893624,0.6535396036962756,0.4619088851653968,0.21072117846324542,0.10422043117487718,0.10732994603969043,214.0,105.0,109.0
2.9399999999833675,2.9399999999833675,2.0999999999824226,0.0,0.0,0.0,0.21009523809480063,0.31106796116378377,0.11289719626204126,0.5796394531849554,0.722770979343355,0.3705035960195384,0.20690878278531832,0.10514710386090281,0.10542495122870982,210.0,103.0,107.0
4.559999999981837,4.559999999981837,2.179999999982634,0.0,0.0,0.0,0.27366071428492733,0.3912068965498403,0.14740740740779876,0.7372832557195951,0.9102871422375532,0.4545945901825405,0.22075925414922903,0.1143217566129936,0.10650257381226687,224.0,116.0,108.0
3.0199999999832556,3.0199999999832556,2.179999999982048,0.0,0.0,0.0,0.237120622567627,0.3066141732272032,0.16923076923096436,0.5833749562091007,0.6637666562645821,0.4827558952867154,0.25515269449203737,0.12608712918478113,0.12939700993378925,257.0,127.0,130.0
3.339999999982947,3.339999999982947,2.519999999982325,0.0,0.0,0.0,0.28916334661244686,0.38730158730015224,0.1902399999992397,0.6813372260075349,0.7908348137825951,0.5312603339181678,0.24891409984346782,0.12495289474213923,0.12427176744286247,251.0,126.0,125.0
4.359999999982019,4.359999999982019,3.2600000000023073,0.0,0.0,0.0,0.28506550218299115,0.43128205128089686,0.1323214285717862,0.737584053433421,0.9038772498705031,0.4617532236361953,0.22584271879143847,0.11538689126025459,0.11135193175724242,229.0,117.0,112.0
